"NMFS_POPID","SPAWNINGYEAR","NOSAIJ","NOSAEJ","PHOSIJ","PHOSEJ","NOSJF","HOSJF","TSAIJ","TSAEJ","AGE2PROP","AGE3PROP","AGE4PROP","AGE5PROP","AGE6PROP","AGE7PROP","ext_datasource","NOSAEJ_10yrGeomean","NOSAEJ_5yrGeomean","NOSAIJ_10yrGeomean","NOSAIJ_5yrGeomean","TSAEJ_10yrGeomean","TSAEJ_5yrGeomean","TSAIJ_10yrGeomean","TSAIJ_5yrGeomean"
331,2001,704,NA,0.575,0.575,NA,NA,1656,1656,0,0.249,0.348,0.364,0.04,0,"SPS",NA,NA,358,325,1112,702,1112,702
331,2002,1970,NA,0.61,0.61,NA,NA,5050,5050,0,0.027,0.549,0.384,0.04,0,"SPS",NA,NA,392,495,1219,1128,1219,1128
331,2003,852,NA,0.672,0.672,NA,NA,2598,2598,0,0.011,0.147,0.718,0.124,0,"SPS",NA,NA,414,631,1195,1510,1195,1510
331,2004,655,NA,0.777,0.777,NA,NA,2939,2939,0,0.088,0.695,0.195,0.022,0,"SPS",NA,NA,452,772,1311,2318,1311,2318
331,2005,812,NA,0.775,0.775,NA,NA,3609,3609,0,0.022,0.486,0.457,0.036,0,"SPS",NA,NA,507,911,1410,2968,1410,2968
331,2006,906,NA,0.591,0.591,NA,NA,2214,2214,0,0.011,0.333,0.608,0.048,0,"SPS",NA,NA,558,958,1486,3146,1486,3146
331,2007,386,NA,0.555,0.555,NA,NA,868,868,0,0.048,0.389,0.452,0.111,0,"SPS",NA,NA,585,692,1580,2212,1580,2212
331,2008,714,NA,0.611,0.611,NA,NA,1835,1835,0,0.052,0.608,0.308,0.024,0,"SPS",NA,NA,649,668,1765,2063,1765,2063
331,2009,709,NA,0.591,0.591,NA,NA,1733,1733,0,0.085,0.504,0.359,0.048,0.005,"SPS",NA,NA,724,678,2074,1857,2074,1857
331,2010,2238,NA,0.641,0.641,NA,NA,6235,6235,0,0.009,0.317,0.575,0.092,0.007,"SPS",NA,NA,870,831,2479,2071,2479,2071
331,2011,2188,NA,0.282,0.282,NA,NA,3048,3048,0,0.014,0.346,0.542,0.086,0.012,"SPS",NA,NA,975,991,2635,2208,2635,2208
331,2012,1420,NA,0.435,0.435,NA,NA,2514,2514,0,0.026,0.361,0.477,0.119,0.018,"SPS",NA,NA,943,1286,2458,2731,2458,2731
331,2013,935,NA,0.529,0.529,NA,NA,1985,1985,0,0.027,0.495,0.406,0.066,0.006,"SPS",NA,NA,952,1357,2393,2774,2393,2774
331,2014,1367,NA,0.2,0.2,NA,NA,1709,1709,0,0.01,0.3,0.56,0.11,0.02,"SPS",NA,NA,1025,1548,2266,2767,2266,2767
331,2015,939,939,0.46,0.46,NA,NA,1738,1738,NA,0.27,0.38,0.29,0.06,NA,"CAX",NA,NA,1040,1301,2107,2143,2107,2143
331,2016,367,367,0.51,0.51,NA,NA,752,752,NA,0.15,0.66,0.09,0.1,NA,"CAX",NA,NA,950,910,1891,1620,1891,1620
331,2017,330,330,0.51,0.51,NA,NA,674,674,NA,0.09,0.39,0.41,0.09,0.02,"CAX",NA,NA,935,680,1844,1245,1844,1245
332,1983,379,NA,0,0,NA,NA,379,379,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,NA,314,NA,314,NA,314
332,1984,407,NA,0,0,NA,NA,407,407,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,NA,330,NA,330,NA,330
332,1985,555,NA,0,0,NA,NA,555,555,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,360,378,360,378,360,378
332,1986,459,NA,0,0,NA,NA,459,459,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,373,450,373,450,373,450
332,1987,481,NA,0,0,NA,NA,481,481,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,385,452,385,452,385,452
332,1988,439,NA,0,0,NA,NA,439,439,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,391,466,391,466,391,466
332,1989,183,NA,0,0,NA,NA,183,183,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,362,397,362,397,362,397
332,1990,321,NA,0,0,NA,NA,321,321,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,367,356,367,356,367,356
332,1991,309,NA,0,0,NA,NA,309,309,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,385,329,385,329,385,329
332,1992,119,NA,0,0,NA,NA,119,119,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,335,249,335,249,335,249
332,1993,39,NA,0,0,NA,NA,39,39,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,267,153,267,153,267,153
332,1994,161,NA,0,0,NA,NA,161,161,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,243,149,243,149,243,149
332,1995,109,NA,0,0,NA,NA,109,109,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,207,120,207,120,207,120
332,1996,195,NA,0,0,NA,NA,195,195,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,190,110,190,110,190,110
332,1997,253,NA,0,0,NA,NA,253,253,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,178,128,178,128,178,128
332,1998,358,NA,0,0,NA,NA,358,358,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,174,199,174,199,174,199
332,1999,264,NA,0,0,NA,NA,264,264,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,181,219,181,219,181,219
332,2000,225,NA,0,0,NA,NA,225,225,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,175,254,175,254,175,254
332,2001,446,NA,0,0,NA,NA,446,446,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,181,299,181,299,181,299
332,2002,351,NA,0,0,NA,NA,351,351,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,202,319,202,319,202,319
332,2003,458,NA,0,0,NA,NA,458,458,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,258,336,258,336,258,336
332,2004,684,NA,0,0,NA,NA,684,684,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,298,406,298,406,298,406
332,2005,140,NA,0,0,NA,NA,140,140,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,306,369,306,369,306,369
332,2006,257,NA,0,0,NA,NA,257,257,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,315,331,315,331,315,331
332,2007,245,NA,0,0,NA,NA,245,245,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,314,308,314,308,314,308
332,2008,236,NA,0,0,NA,NA,236,236,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,301,270,301,270,301,270
333,1983,1113,NA,0.3,0.3,NA,NA,1590,1590,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,NA,1658,NA,2369,NA,2369
333,1984,1571,NA,0.3,0.3,NA,NA,2244,2244,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,NA,1641,NA,2344,NA,2344
333,1985,2190,NA,0.3,0.3,NA,NA,3129,3129,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1721,1630,2459,2329,2459,2329
333,1986,2061,NA,0.3,0.3,NA,NA,2944,2944,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1766,1666,2523,2380,2523,2380
333,1987,1741,NA,0.3,0.3,NA,NA,2487,2487,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1763,1689,2519,2413,2519,2413
333,1988,1930,NA,0.3,0.3,NA,NA,2757,2757,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1781,1885,2544,2693,2544,2693
333,1989,1544,NA,0.3,0.3,NA,NA,2206,2206,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1756,1879,2508,2684,2508,2684
333,1990,1315,NA,0.3,0.3,NA,NA,1879,1879,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1663,1697,2376,2424,2376,2424
333,1991,979,NA,0.3,0.3,NA,NA,1398,1398,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1561,1462,2229,2088,2229,2088
333,1992,1689,NA,0.11,0.11,NA,NA,1898,1898,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1567,1453,2185,1979,2185,1979
333,1993,514,NA,0.11,0.11,NA,NA,577,577,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1450,1115,1974,1447,1974,1447
333,1994,2066,NA,0.11,0.11,NA,NA,2321,2321,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1490,1182,1981,1462,1981,1462
333,1995,799,NA,0.11,0.11,NA,NA,898,898,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1347,1070,1748,1261,1748,1261
333,1996,354,NA,0.11,0.11,NA,NA,398,398,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1130,873,1431,981,1431,981
333,1997,525,NA,0.11,0.11,NA,NA,590,590,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1002,691,1240,777,1240,777
333,1998,1256,NA,0.11,0.11,NA,NA,1411,1411,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,960,826,1159,929,1159,929
333,1999,1079,NA,0.01,0.01,NA,NA,1090,1090,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,926,726,1080,798,1080,798
333,2000,1898,NA,0,0,NA,NA,1898,1898,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,961,863,1081,927,1081,927
333,2001,1654,NA,0,0,NA,NA,1654,1654,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1013,1174,1100,1233,1100,1233
333,2002,2476,NA,0,0,NA,NA,2476,2476,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1052,1601,1129,1643,1129,1643
333,2003,1707,NA,0,0,NA,NA,1707,1707,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1186,1703,1259,1706,1259,1706
333,2004,1987,NA,0,0,NA,NA,1987,1987,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1182,1924,1239,1924,1239,1924
333,2005,1388,NA,0,0,NA,NA,1388,1388,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1249,1807,1295,1807,1295,1807
333,2006,1433,NA,0,0,NA,NA,1433,1433,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1436,1756,1471,1756,1471,1756
333,2007,1341,NA,0,0,NA,NA,1341,1341,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1577,1553,1597,1553,1597,1553
333,2008,1273,NA,0,0,NA,NA,1273,1273,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1579,1465,1581,1465,1581,1465
334,1983,3557,NA,0.15,0.15,NA,NA,4185,4185,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,NA,3542,NA,4168,NA,4168
334,1984,3560,NA,0.15,0.15,NA,NA,4188,4188,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,NA,3546,NA,4172,NA,4172
334,1985,5921,NA,0.15,0.15,NA,NA,6966,6966,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,3862,3830,4544,4505,4544,4505
334,1986,3925,NA,0.15,0.15,NA,NA,4618,4618,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,3871,3920,4554,4612,4554,4612
334,1987,3845,NA,0.15,0.15,NA,NA,4523,4523,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,3868,4081,4550,4801,4550,4801
334,1988,2077,NA,0.15,0.15,NA,NA,2444,2444,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,3610,3664,4247,4311,4247,4311
334,1989,4016,NA,0.15,0.15,NA,NA,4725,4725,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,3648,3754,4292,4416,4292,4416
334,1990,2965,NA,0.15,0.15,NA,NA,3488,3488,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,3538,3269,4163,3846,4163,3846
334,1991,2927,NA,0.15,0.15,NA,NA,3443,3443,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,3476,3083,4090,3627,4090,3627
334,1992,2111,NA,0.15,0.15,NA,NA,2484,2484,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,3340,2734,3930,3217,3930,3217
334,1993,2313,NA,0.16,0.16,NA,NA,2754,2754,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,3200,2794,3769,3295,3769,3295
334,1994,2279,NA,0.13,0.13,NA,NA,2619,2619,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,3060,2494,3596,2928,3596,2928
334,1995,1562,NA,0.11,0.11,NA,NA,1755,1755,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2678,2194,3133,2552,3133,2552
334,1996,2182,NA,0.11,0.11,NA,NA,2452,2452,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2526,2069,2941,2385,2941,2385
334,1998,987,NA,0.3,0.3,NA,NA,1410,1410,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2219,1664,2637,1997,2637,1997
334,1999,811,NA,0.27,0.27,NA,NA,1111,1111,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1858,1285,2245,1611,2245,1611
334,2000,1259,NA,0.12,0.12,NA,NA,1431,1431,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1689,1218,2034,1531,2034,1531
334,2001,3641,NA,0,0,NA,NA,3641,3641,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1730,1384,2046,1690,2046,1690
334,2002,2694,NA,0,0,NA,NA,2694,2694,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1778,1581,2065,1855,2065,1855
334,2003,1261,NA,0,0,NA,NA,1261,1261,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1662,1661,1893,1814,1893,1814
334,2004,3147,NA,0,0,NA,NA,3147,3147,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1723,2178,1932,2234,1932,2234
334,2005,1677,NA,0,0,NA,NA,1677,1677,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1736,2306,1923,2306,1923,2306
334,2006,2965,NA,0,NA,NA,NA,2965,NA,NA,0,0.481,0.412,0.101,0.006,"CAX",NA,NA,1797,2214,1865,2058,1964,2214
334,2007,2863,NA,0,NA,NA,NA,2863,NA,NA,0,0.481,0.412,0.101,0.006,"CAX",NA,NA,1882,2241,1865,NA,2039,2241
334,2008,2789,NA,0,NA,NA,NA,2789,NA,NA,0,0.481,0.412,0.101,0.006,"CAX",NA,NA,2088,2626,1941,NA,2183,2626
334,2010,1164,NA,0,0,NA,NA,1164,1164,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2300,2291,2058,NA,2300,2291
334,2011,1418,NA,0,0,NA,NA,1418,1418,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2071,1905,1759,NA,2071,1905
334,2012,1894,NA,0,0,NA,NA,1894,1894,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1991,1718,1658,NA,1991,1718
334,2013,727,NA,0,0,NA,NA,727,727,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1873,1228,1513,1228,1873,1228
334,2014,1072,NA,0,0,NA,NA,1072,1072,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1662,1195,1264,1195,1662,1195
335,1983,1743,NA,0.04,0.04,NA,NA,1816,1816,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,NA,2262,NA,2308,NA,2308
335,1984,2794,NA,0.21,0.21,NA,NA,3537,3537,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,NA,2359,NA,2514,NA,2514
335,1985,3588,NA,0.11,0.11,NA,NA,4032,4032,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2530,2451,2720,2674,2720,2674
335,1986,2832,NA,0.1,0.1,NA,NA,3147,3147,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2571,2539,2777,2829,2777,2829
335,1987,2451,NA,0.07,0.07,NA,NA,2636,2636,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2556,2611,2759,2927,2759,2927
335,1988,2994,NA,0.0600000000000001,0.0600000000000001,NA,NA,3185,3185,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2601,2909,2804,3275,2804,3275
335,1989,1627,NA,0.04,0.04,NA,NA,1695,1695,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2482,2611,2666,2827,2666,2827
335,1990,1982,NA,0,0,NA,NA,1982,1982,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2384,2319,2561,2453,2561,2453
335,1991,2319,NA,0,0,NA,NA,2319,2319,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2378,2228,2555,2307,2555,2307
335,1992,2269,NA,0,0,NA,NA,2269,2269,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2393,2194,2560,2239,2560,2239
335,1993,1290,NA,0,0,NA,NA,1290,1290,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2322,1854,2474,1869,2474,1869
335,1994,2045,NA,0,0,NA,NA,2045,2045,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2251,1940,2342,1940,2342,1940
335,1995,1569,NA,0,0,NA,NA,1569,1569,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,2072,1852,2131,1852,2131,1852
335,1996,1211,NA,0,0,NA,NA,1211,1211,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1903,1626,1937,1626,1937,1626
335,1997,979,NA,0,0,NA,NA,979,979,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1736,1375,1754,1375,1754,1375
335,1998,1043,NA,0,0,NA,NA,1043,1043,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1563,1317,1569,1317,1569,1317
335,1999,1748,NA,0,0,NA,NA,1748,1748,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1574,1277,1574,1277,1574,1277
335,2000,1608,NA,0,0,NA,NA,1608,1608,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1541,1283,1541,1283,1541,1283
335,2001,3268,NA,0,0,NA,NA,3268,3268,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1595,1565,1595,1565,1595,1565
335,2002,2282,NA,0,0,NA,NA,2282,2282,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1596,1853,1596,1853,1596,1853
335,2003,2033,NA,0,0,NA,NA,2033,2033,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1670,2118,1670,2118,1670,2118
335,2004,3546,NA,0,0,NA,NA,3546,3546,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1765,2440,1765,2440,1765,2440
335,2005,1519,NA,0,0,NA,NA,1519,1519,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1759,2412,1759,2412,1759,2412
335,2006,1805,NA,0,0,NA,NA,1805,1805,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1831,2142,1831,2142,1831,2142
335,2007,1535,NA,0,0,NA,NA,1535,1535,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1915,1979,1915,1979,1915,1979
335,2008,1534,NA,0,0,NA,NA,1534,1534,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1990,1870,1990,1870,1990,1870
335,2009,192,NA,0,0,NA,NA,192,192,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1596,1044,1596,1044,1596,1044
335,2010,426,NA,0,0,NA,NA,426,426,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1397,810,1397,810,1397,810
335,2011,315,NA,0,0,NA,NA,315,315,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,1106,571,1106,571,1106,571
335,2012,327,NA,0,0,NA,NA,327,327,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,911,419,911,419,911,419
335,2013,286,NA,0,0,NA,NA,286,286,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,748,299,748,299,748,299
335,2014,215,NA,0,0,NA,NA,215,215,0,0,0.48,0.41,0.11,0,"SPS",NA,NA,566,306,566,306,566,306
4,2013,NA,390,NA,0.076,NA,NA,NA,422,NA,NA,NA,NA,NA,NA,"CAX",NA,118,NA,NA,NA,297,NA,NA
4,2014,NA,127,NA,0.306,NA,NA,NA,183,NA,NA,NA,NA,NA,NA,"CAX",NA,100,NA,NA,NA,233,NA,NA
4,2015,NA,192,NA,0.377,NA,NA,NA,308,NA,NA,NA,NA,NA,NA,"CAX",129,114,NA,NA,276,246,NA,NA
4,2016,NA,711,NA,0.219,NA,NA,NA,910,NA,NA,NA,NA,NA,NA,"CAX",165,210,NA,NA,327,370,NA,NA
4,2017,NA,34,NA,0.622,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,"CAX",135,187,NA,NA,278,287,NA,NA
5,1977,NA,15,NA,0.9,NA,NA,NA,154,NA,0.211,0.54,0.25,0,NA,"CAX",NA,13,NA,NA,NA,130,NA,NA
5,1978,NA,15,NA,0.9,NA,NA,NA,154,NA,0.211,0.54,0.25,0,NA,"CAX",NA,13,NA,NA,NA,134,NA,NA
5,1979,NA,14,NA,0.9,NA,NA,NA,144,NA,0.211,0.54,0.25,0,NA,"CAX",13,15,NA,NA,136,156,NA,NA
5,1980,NA,23,NA,0.9,NA,NA,NA,229,NA,0.211,0.54,0.25,0,NA,"CAX",15,16,NA,NA,146,164,NA,NA
5,1981,NA,14,NA,0.9,NA,NA,NA,144,NA,0.211,0.54,0.25,0,NA,"CAX",14,16,NA,NA,146,162,NA,NA
5,1982,NA,46,NA,0.9,NA,NA,NA,456,NA,0.211,0.54,0.25,0,NA,"CAX",16,20,NA,NA,166,202,NA,NA
5,1983,NA,14,NA,0.9,NA,NA,NA,144,NA,0.211,0.54,0.25,0,NA,"CAX",16,20,NA,NA,163,199,NA,NA
5,1984,NA,11,NA,0.9,NA,NA,NA,110,NA,0.211,0.54,0.25,0,NA,"CAX",17,19,NA,NA,172,189,NA,NA
5,1985,NA,8,NA,0.9,NA,NA,NA,77,NA,0.211,0.54,0.25,0,NA,"CAX",16,15,NA,NA,158,152,NA,NA
5,1986,NA,14,NA,0.9,NA,NA,NA,144,NA,0.211,0.54,0.25,0,NA,"CAX",16,15,NA,NA,157,152,NA,NA
5,1987,NA,34,NA,0.9,NA,NA,NA,338,NA,0.211,0.54,0.25,0,NA,"CAX",17,14,NA,NA,170,143,NA,NA
5,1988,NA,19,NA,0.9,NA,NA,NA,194,NA,0.211,0.54,0.25,0,NA,"CAX",17,15,NA,NA,174,152,NA,NA
5,1989,NA,28,NA,0.9,NA,NA,NA,278,NA,0.211,0.54,0.25,0,NA,"CAX",18,18,NA,NA,185,182,NA,NA
5,1990,NA,8,NA,0.9,NA,NA,NA,77,NA,0.211,0.54,0.25,0,NA,"CAX",17,18,NA,NA,166,182,NA,NA
5,1991,NA,13,NA,0.9,NA,NA,NA,125,NA,0.211,0.54,0.25,0,NA,"CAX",16,18,NA,NA,164,177,NA,NA
5,1992,NA,13,NA,0.9,NA,NA,NA,125,NA,0.211,0.54,0.25,0,NA,"CAX",15,15,NA,NA,144,145,NA,NA
5,1993,NA,13,NA,0.9,NA,NA,NA,125,NA,0.211,0.54,0.25,0,NA,"CAX",14,14,NA,NA,142,133,NA,NA
5,1994,NA,6,NA,0.9,NA,NA,NA,59,NA,0.211,0.54,0.25,0,NA,"CAX",14,10,NA,NA,133,98,NA,NA
5,1995,NA,9,NA,0.9,NA,NA,NA,85,NA,0.211,0.54,0.25,0,NA,"CAX",14,10,NA,NA,135,100,NA,NA
5,1996,NA,46,NA,0.9,NA,NA,NA,464,NA,0.211,0.54,0.25,0,NA,"CAX",15,13,NA,NA,152,129,NA,NA
5,1997,NA,7,NA,0.9,NA,NA,NA,67,NA,0.211,0.54,0.25,0,NA,"CAX",13,12,NA,NA,129,114,NA,NA
5,1998,NA,9,NA,0.9,NA,NA,NA,93,NA,0.211,0.54,0.25,0,NA,"CAX",12,11,NA,NA,120,108,NA,NA
5,1999,NA,10,NA,0.9,NA,NA,NA,101,NA,0.211,0.54,0.25,0,NA,"CAX",11,12,NA,NA,108,120,NA,NA
5,2000,NA,26,NA,0.9,NA,NA,NA,264,NA,0.211,0.54,0.25,0,NA,"CAX",12,15,NA,NA,122,150,NA,NA
5,2001,NA,26,NA,0.9,NA,NA,NA,264,NA,0.211,0.54,0.25,0,NA,"CAX",13,13,NA,NA,132,134,NA,NA
5,2002,NA,39,NA,0.9,NA,NA,NA,389,NA,0.211,0.54,0.25,0,NA,"CAX",15,19,NA,NA,148,191,NA,NA
5,2003,NA,48,NA,0.9,NA,NA,NA,475,NA,0.211,0.54,0.25,0,NA,"CAX",17,26,NA,NA,169,265,NA,NA
5,2004,NA,11,NA,0.9,NA,NA,NA,110,NA,0.211,0.54,0.25,0,NA,"CAX",18,27,NA,NA,180,269,NA,NA
5,2005,NA,10,NA,0.9,NA,NA,NA,101,NA,0.211,0.54,0.25,0,NA,"CAX",18,22,NA,NA,183,222,NA,NA
5,2006,NA,4,NA,0.9,NA,NA,NA,42,NA,0.211,0.54,0.25,0,NA,"CAX",14,15,NA,NA,144,154,NA,NA
5,2007,NA,9,NA,0.9,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,"CAX",15,11,NA,NA,149,116,NA,NA
5,2008,NA,9,NA,0.9,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,"CAX",15,8,NA,NA,149,84,NA,NA
5,2009,NA,94,NA,0.44,NA,NA,NA,167,NA,NA,NA,NA,NA,NA,"CAX",18,12,NA,NA,157,91,NA,NA
5,2010,NA,12,NA,0.88,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,"CAX",17,13,NA,NA,143,91,NA,NA
5,2011,NA,13,NA,0.91,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,"CAX",16,16,NA,NA,135,118,NA,NA
5,2012,NA,8,NA,0.9,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,"CAX",13,16,NA,NA,115,114,NA,NA
5,2013,NA,3,NA,0.92,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,"CAX",10,13,NA,NA,90,96,NA,NA
5,2014,NA,7,NA,0.91,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,"CAX",10,8,NA,NA,86,82,NA,NA
5,2015,NA,7,NA,0.91,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,"CAX",9,7,NA,NA,84,77,NA,NA
5,2016,NA,5,NA,0.93,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,"CAX",10,6,NA,NA,89,67,NA,NA
5,2017,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"CAX",10,5,NA,NA,89,64,NA,NA
56,1978,640,436,0,0,0.319,0.319,640,436,0.15,0.319,0.378,0.14,0.006,0,"SPS",NA,444,NA,652,NA,444,NA,652
56,1979,500,340,0,0,0.319,0.319,500,340,0.15,0.319,0.378,0.14,0.006,0,"SPS",NA,421,NA,618,NA,421,NA,618
56,1980,450,306,0,0,0.319,0.319,450,306,0.15,0.319,0.378,0.14,0.006,0,"SPS",399,359,586,527,399,359,586,527
56,1981,340,232,0,0,0.319,0.319,340,232,0.15,0.319,0.378,0.14,0.006,0,"SPS",369,336,542,494,369,336,542,494
56,1982,720,490,0,0,0.319,0.319,720,490,0.15,0.319,0.378,0.14,0.006,0,"SPS",383,349,562,512,383,349,562,512
56,1983,428,292,0.195,0.195,0.319,0.319,532,362,0.15,0.319,0.378,0.14,0.006,0,"SPS",371,322,545,473,380,336,559,494
56,1984,324,221,0.476,0.476,0.319,0.319,618,421,0.15,0.319,0.378,0.14,0.006,0,"SPS",353,295,518,433,384,351,564,515
56,1985,438,298,0.349,0.349,0.319,0.319,673,458,0.15,0.319,0.378,0.14,0.006,0,"SPS",325,294,477,431,369,380,542,558
56,1986,449,306,0.41,0.41,0.319,0.319,761,518,0.15,0.319,0.378,0.14,0.006,0,"SPS",323,310,474,456,387,446,569,656
56,1987,253,172,0.72,0.72,0.319,0.319,902,614,0.15,0.319,0.378,0.14,0.006,0,"SPS",296,252,435,370,404,467,593,686
